ambiguous_context_marker,description_model,field_path,scene_id,source_found,status,value
estimate,claude,dimensions_estimate.width,v4:building_083,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_083,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_083,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_083,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_083,True,consistent_copied_value,28
,gemini,dimensions_estimate.depth,v4:building_083,True,consistent_copied_value,26
,gemini,dimensions_estimate.height,v4:building_083,True,consistent_copied_value,22
estimate,openai,shape.floors_estimate,v4:building_084,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_084,True,consistent_copied_value,7
,openai,dimensions_estimate.depth,v4:building_084,True,consistent_copied_value,30
,openai,dimensions_estimate.height,v4:building_084,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_084,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_084,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_084,True,consistent_copied_value,24
,claude,dimensions_estimate.height,v4:building_084,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_084,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_084,True,consistent_copied_value,17
,gemini,dimensions_estimate.depth,v4:building_084,True,consistent_copied_value,29
,gemini,dimensions_estimate.height,v4:building_084,True,consistent_copied_value,18
estimate,openai,shape.floors_estimate,v4:building_085,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_085,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_085,True,consistent_copied_value,33
,openai,dimensions_estimate.height,v4:building_085,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_085,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_085,True,consistent_copied_value,24
,claude,dimensions_estimate.depth,v4:building_085,True,consistent_copied_value,20
,claude,dimensions_estimate.height,v4:building_085,True,consistent_copied_value,16
estimate,gemini,shape.floors_estimate,v4:building_085,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_085,True,consistent_copied_value,30
estimate,gemini,dimensions_estimate.depth,v4:building_085,True,consistent_copied_value,30
,gemini,dimensions_estimate.height,v4:building_085,True,consistent_copied_value,18
estimate,openai,shape.floors_estimate,v4:building_086,True,consistent_copied_value,4
estimate,openai,dimensions_estimate.width,v4:building_086,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_086,True,consistent_copied_value,15
,openai,dimensions_estimate.height,v4:building_086,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_086,True,consistent_copied_value,4
estimate,claude,dimensions_estimate.width,v4:building_086,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_086,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v4:building_086,True,consistent_copied_value,14
estimate,gemini,shape.floors_estimate,v4:building_086,True,consistent_copied_value,4
estimate,gemini,dimensions_estimate.width,v4:building_086,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.depth,v4:building_086,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.height,v4:building_086,True,consistent_copied_value,35
estimate,openai,shape.floors_estimate,v4:building_087,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_087,True,consistent_copied_value,18
,openai,dimensions_estimate.depth,v4:building_087,True,consistent_copied_value,14
estimate,openai,dimensions_estimate.height,v4:building_087,True,consistent_copied_value,8
estimate,claude,shape.floors_estimate,v4:building_087,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_087,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_087,True,consistent_copied_value,20
estimate,claude,dimensions_estimate.height,v4:building_087,True,consistent_copied_value,6
estimate,gemini,shape.floors_estimate,v4:building_087,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_087,True,consistent_copied_value,25
,gemini,dimensions_estimate.depth,v4:building_087,True,consistent_copied_value,21
,gemini,dimensions_estimate.height,v4:building_087,True,consistent_copied_value,12
estimate,openai,shape.floors_estimate,v4:building_088,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_088,True,consistent_copied_value,11
,openai,dimensions_estimate.depth,v4:building_088,True,consistent_copied_value,25
,openai,dimensions_estimate.height,v4:building_088,True,consistent_copied_value,16
estimate,claude,shape.floors_estimate,v4:building_088,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_088,True,consistent_copied_value,13
estimate,claude,dimensions_estimate.depth,v4:building_088,True,consistent_copied_value,13
,claude,dimensions_estimate.height,v4:building_088,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_088,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_088,True,consistent_copied_value,25
,gemini,dimensions_estimate.depth,v4:building_088,True,consistent_copied_value,29
,gemini,dimensions_estimate.height,v4:building_088,True,consistent_copied_value,22
estimate,openai,shape.floors_estimate,v4:building_089,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_089,True,consistent_copied_value,25
,openai,dimensions_estimate.depth,v4:building_089,True,consistent_copied_value,35
,openai,dimensions_estimate.height,v4:building_089,True,consistent_copied_value,9
estimate,claude,shape.floors_estimate,v4:building_089,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_089,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_089,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_089,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v4:building_089,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_089,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v4:building_089,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v4:building_089,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v4:building_090,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_090,True,consistent_copied_value,17
,openai,dimensions_estimate.depth,v4:building_090,True,consistent_copied_value,27
,openai,dimensions_estimate.height,v4:building_090,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_090,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_090,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_090,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_090,True,consistent_copied_value,10
estimate,gemini,shape.floors_estimate,v4:building_090,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_090,True,consistent_copied_value,20
,gemini,dimensions_estimate.depth,v4:building_090,True,consistent_copied_value,25
,gemini,dimensions_estimate.height,v4:building_090,True,consistent_copied_value,18
estimate,openai,shape.floors_estimate,v4:building_091,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_091,True,consistent_copied_value,25
,openai,dimensions_estimate.depth,v4:building_091,True,consistent_copied_value,20
,openai,dimensions_estimate.height,v4:building_091,True,consistent_copied_value,14
estimate,claude,shape.floors_estimate,v4:building_091,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_091,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_091,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v4:building_091,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_091,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_091,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v4:building_091,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v4:building_091,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v4:building_092,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_092,True,consistent_copied_value,33
,openai,dimensions_estimate.depth,v4:building_092,True,consistent_copied_value,45
,openai,dimensions_estimate.height,v4:building_092,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_092,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_092,True,consistent_copied_value,24
estimate,claude,dimensions_estimate.depth,v4:building_092,True,consistent_copied_value,24
,claude,dimensions_estimate.height,v4:building_092,True,consistent_copied_value,18
estimate,gemini,shape.floors_estimate,v4:building_092,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_092,True,consistent_copied_value,45
,gemini,dimensions_estimate.depth,v4:building_092,True,consistent_copied_value,55
,gemini,dimensions_estimate.height,v4:building_092,True,consistent_copied_value,30
estimate,openai,shape.floors_estimate,v4:building_093,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_093,True,consistent_copied_value,23
,openai,dimensions_estimate.depth,v4:building_093,True,consistent_copied_value,19
,openai,dimensions_estimate.height,v4:building_093,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_093,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_093,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_093,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v4:building_093,True,consistent_copied_value,11
estimate,gemini,shape.floors_estimate,v4:building_093,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_093,True,consistent_copied_value,40
estimate,gemini,dimensions_estimate.depth,v4:building_093,True,consistent_copied_value,40
,gemini,dimensions_estimate.height,v4:building_093,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_094,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_094,True,consistent_copied_value,29
,openai,dimensions_estimate.depth,v4:building_094,True,consistent_copied_value,47
,openai,dimensions_estimate.height,v4:building_094,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_094,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_094,True,consistent_copied_value,24
,claude,dimensions_estimate.depth,v4:building_094,True,consistent_copied_value,32
,claude,dimensions_estimate.height,v4:building_094,True,consistent_copied_value,20
estimate,gemini,shape.floors_estimate,v4:building_094,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_094,True,consistent_copied_value,35
,gemini,dimensions_estimate.depth,v4:building_094,True,consistent_copied_value,55
,gemini,dimensions_estimate.height,v4:building_094,True,consistent_copied_value,30
estimate,openai,shape.floors_estimate,v4:building_095,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_095,True,consistent_copied_value,17
,openai,dimensions_estimate.depth,v4:building_095,True,consistent_copied_value,25
,openai,dimensions_estimate.height,v4:building_095,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_095,True,consistent_copied_value,3
